loan_id,origination_date,state,loan_type,loan_amount,interest_rate,loan_term_months,credit_score,annual_income,dti_ratio,borrower_segment,delinquency_status,days_past_due,loss_given_default,prob_of_default,origination_year,origination_quarter,is_default,is_delinquent,model_pd,risk_band
LN000175,2020-05-21,CA,Auto,24813,0.0562,60,640,55218,0.408,Subprime,Current,0,0,0.1717,2020,2020Q2,0,0,0.5697,Critical
LN000176,2022-09-27,OK,Personal,36224,0.0649,48,619,37601,0.262,Subprime,Current,4,0,0.1261,2022,2022Q3,0,0,0.6209,Critical
LN000177,2024-07-24,FL,Auto,35018,0.0256,60,835,40514,0.223,Near-Prime,Current,2,0,0.015,2024,2024Q3,0,0,0.1717,High
LN000178,2019-01-25,NJ,Student,20137,0.0494,120,711,46132,0.279,Near-Prime,Current,0,0,0.0509,2019,2019Q1,0,0,0.3692,Critical
LN000179,2023-07-02,MS,Personal,17622,0.1291,48,348,126858,0.252,Deep Subprime,30-59 DPD,44,0,0.2192,2023,2023Q3,0,1,0.8936,Critical
LN000180,2023-02-01,AZ,Auto,16568,0.0361,60,792,61719,0.379,Near-Prime,Current,4,0,0.0147,2023,2023Q1,0,0,0.229,High
LN000181,2019-11-20,PA,Mortgage,372237,0.0634,360,669,38264,0.377,Subprime,Current,1,0,0.1248,2019,2019Q4,0,0,0.5088,Critical
LN000182,2019-10-31,MA,Student,37605,0.0292,120,788,91299,0.465,Subprime,Current,1,0,0.0146,2019,2019Q4,0,0,0.3148,Critical
LN000183,2024-06-16,NY,Small Business,171775,0.0441,84,778,93761,0.292,Prime,Current,1,0,0.0302,2024,2024Q2,0,0,0.3072,Critical
LN000184,2024-10-08,FL,Mortgage,137036,0.0222,360,840,37869,0.291,Near-Prime,Current,4,0,0.0097,2024,2024Q4,0,0,0.161,High
LN000185,2019-05-05,AK,Auto,26660,0.0434,60,754,134929,0.162,Prime,Current,2,0,0.0349,2019,2019Q2,0,0,0.2832,High
LN000186,2019-02-19,MO,Mortgage,113041,0.1117,360,418,72519,0.419,Deep Subprime,30-59 DPD,48,0,0.261,2019,2019Q1,0,1,0.7966,Critical
LN000187,2019-02-03,WA,Personal,7037,0.0502,48,722,73858,0.126,Near-Prime,60-89 DPD,79,0,0.0475,2019,2019Q1,0,1,0.2877,High
LN000188,2021-09-28,NY,Personal,19110,0.0323,48,780,71719,0.519,Subprime,Current,4,0,0.0171,2021,2021Q3,0,0,0.3001,Critical
LN000189,2022-02-03,CA,Mortgage,393276,0.0443,360,720,70885,0.315,Near-Prime,Current,0,0,0.0705,2022,2022Q1,0,0,0.3667,Critical
LN000190,2022-07-25,CA,Small Business,112907,0.0271,84,824,56518,0.267,Near-Prime,Current,2,0,0.0074,2022,2022Q3,0,0,0.2345,High
LN000191,2024-11-26,MI,Mortgage,350452,0.0374,360,791,82852,0.53,Subprime,Current,3,0,0.0146,2024,2024Q4,0,0,0.3004,Critical
LN000192,2019-06-24,MO,Student,21679,0.0999,120,504,50759,0.099,Deep Subprime,Default,175,16028,0.2375,2019,2019Q2,1,1,0.7396,Critical
LN000193,2020-03-15,NC,Auto,23983,0.0283,60,802,131494,0.547,Subprime,Current,2,0,0.0143,2020,2020Q1,0,0,0.2126,High
LN000194,2022-11-14,AL,Mortgage,143617,0.1049,360,470,22103,0.289,Deep Subprime,Current,1,0,0.2297,2022,2022Q4,0,0,0.7847,Critical
LN000195,2021-07-21,CA,Mortgage,278725,0.0768,360,590,37987,0.172,Subprime,30-59 DPD,48,0,0.1457,2021,2021Q3,0,1,0.7007,Critical
LN000196,2023-03-23,IL,Mortgage,457288,0.0434,360,741,71515,0.334,Prime,Current,0,0,0.0228,2023,2023Q1,0,0,0.3723,Critical
LN000197,2021-10-23,FL,Personal,21374,0.0231,48,840,57540,0.187,Near-Prime,Current,1,0,0.0066,2021,2021Q4,0,0,0.1837,High
LN000198,2019-01-23,PA,Auto,11952,0.0529,60,694,46565,0.335,Near-Prime,Current,0,0,0.0541,2019,2019Q1,0,0,0.3197,Critical
LN000199,2024-06-26,CA,Mortgage,116898,0.0626,360,660,65348,0.259,Subprime,Current,1,0,0.136,2024,2024Q2,0,0,0.5387,Critical
LN000200,2023-04-17,NE,Mortgage,125291,0.0403,360,714,32621,0.306,Near-Prime,Current,0,0,0.0703,2023,2023Q2,0,0,0.2981,High
LN000201,2023-02-25,FL,Mortgage,489969,0.0429,360,706,35662,0.148,Near-Prime,30-59 DPD,40,0,0.0531,2023,2023Q1,0,1,0.4097,Critical
LN000202,2019-05-25,AR,Personal,26375,0.0512,48,686,56186,0.243,Near-Prime,Current,0,0,0.0676,2019,2019Q2,0,0,0.4442,Critical
LN000203,2022-01-16,PA,Personal,8576,0.0622,48,669,72544,0.348,Subprime,Charged-Off,366,7316,0.1527,2022,2022Q1,1,1,0.5118,Critical
LN000204,2019-11-11,RI,Mortgage,265211,0.0449,360,742,41844,0.266,Near-Prime,Current,0,0,0.0264,2019,2019Q4,0,0,0.2571,High
LN000205,2019-03-12,MI,Auto,24840,0.0313,60,800,24363,0.127,Near-Prime,Current,0,0,0.0129,2019,2019Q1,0,0,0.1879,High
LN000206,2024-09-07,AR,Mortgage,330668,0.0639,360,673,67161,0.296,Near-Prime,60-89 DPD,76,0,0.0719,2024,2024Q3,0,1,0.476,Critical
LN000207,2024-07-26,CA,Small Business,47003,0.061,84,646,76329,0.338,Subprime,Current,0,0,0.1709,2024,2024Q3,0,0,0.6348,Critical
LN000208,2023-08-05,MO,Small Business,28190,0.0236,84,843,34693,0.134,Near-Prime,Current,0,0,0.0137,2023,2023Q3,0,0,0.1788,High
LN000209,2023-12-15,IA,Personal,18461,0.0336,48,777,49203,0.258,Near-Prime,Current,0,0,0.0142,2023,2023Q4,0,0,0.2751,High
LN000210,2020-07-31,TX,Small Business,63681,0.0289,84,801,94366,0.34,Prime,Current,2,0,0.0172,2020,2020Q3,0,0,0.2177,High
LN000211,2019-10-31,CA,Student,35998,0.076,120,622,33543,0.452,Subprime,Current,2,0,0.145,2019,2019Q4,0,0,0.7087,Critical
LN000212,2019-02-09,PA,Student,41948,0.0725,120,597,58908,0.356,Subprime,60-89 DPD,72,0,0.1445,2019,2019Q1,0,1,0.6673,Critical
LN000213,2019-02-21,MS,Auto,18347,0.0477,60,725,42939,0.087,Near-Prime,Current,0,0,0.0781,2019,2019Q1,0,0,0.2848,High
LN000214,2020-05-17,NC,Mortgage,207153,0.0352,360,778,178482,0.258,Prime,Current,0,0,0.028,2020,2020Q2,0,0,0.1986,High
LN000215,2021-04-22,NC,Mortgage,237803,0.0513,360,701,32417,0.265,Near-Prime,Current,1,0,0.0482,2021,2021Q2,0,0,0.3499,Critical
LN000216,2020-01-07,TX,Mortgage,148419,0.0439,360,749,24049,0.39,Near-Prime,Current,0,0,0.0146,2020,2020Q1,0,0,0.2367,High
LN000217,2021-01-21,CA,Personal,8736,0.0586,48,643,81074,0.2,Subprime,Current,0,0,0.1447,2021,2021Q1,0,0,0.6022,Critical
LN000218,2023-05-16,WI,Mortgage,208481,0.0455,360,704,50877,0.281,Near-Prime,90+ DPD,108,0,0.0826,2023,2023Q2,0,1,0.292,High
LN000219,2020-05-15,CA,Mortgage,290863,0.0363,360,771,35765,0.412,Near-Prime,Current,4,0,0.0305,2020,2020Q2,0,0,0.2761,High
LN000220,2023-08-03,VA,Auto,35790,0.0509,60,699,46824,0.214,Near-Prime,Current,1,0,0.0603,2023,2023Q3,0,0,0.3077,Critical
LN000221,2022-11-30,NV,Mortgage,321559,0.0468,360,740,127766,0.285,Prime,Current,0,0,0.0256,2022,2022Q4,0,0,0.2915,High
LN000222,2024-07-16,FL,Auto,17546,0.0569,60,699,59964,0.12,Near-Prime,Current,0,0,0.0611,2024,2024Q3,0,0,0.3745,Critical
LN000223,2019-04-24,WA,Small Business,73037,0.0496,84,685,124537,0.322,Near-Prime,Current,0,0,0.0893,2019,2019Q2,0,0,0.3453,Critical
LN000224,2022-03-04,CA,Personal,10351,0.0416,48,723,32217,0.287,Near-Prime,Current,0,0,0.079,2022,2022Q1,0,0,0.3835,Critical
LN000225,2021-05-21,NJ,Personal,8016,0.0559,48,673,103111,0.368,Near-Prime,Current,3,0,0.0609,2021,2021Q2,0,0,0.4021,Critical
LN000226,2023-03-26,TX,Auto,11061,0.1299,60,321,36892,0.349,Deep Subprime,Charged-Off,361,7981,0.216,2023,2023Q1,1,1,0.8939,Critical
LN000227,2021-10-05,IN,Auto,26025,0.0435,60,741,110571,0.387,Near-Prime,Current,0,0,0.0142,2021,2021Q4,0,0,0.2639,High
LN000228,2019-10-11,NY,Mortgage,122176,0.0319,360,816,106148,0.271,Prime,Current,0,0,0.0107,2019,2019Q4,0,0,0.1592,High
LN000229,2023-08-10,OH,Small Business,93892,0.0526,84,704,36409,0.293,Near-Prime,Current,0,0,0.0544,2023,2023Q3,0,0,0.3994,Critical
LN000230,2022-10-14,NJ,Mortgage,158466,0.1061,360,459,73952,0.177,Deep Subprime,30-59 DPD,46,0,0.286,2022,2022Q4,0,1,0.7359,Critical
LN000231,2024-11-25,TX,Mortgage,560253,0.0266,360,808,66399,0.158,Near-Prime,Current,0,0,0.0145,2024,2024Q4,0,0,0.1923,High
LN000232,2019-07-03,IN,Personal,21757,0.0605,48,641,95612,0.418,Subprime,Default,184,17604,0.1325,2019,2019Q3,1,1,0.5867,Critical
LN000233,2020-10-31,NY,Mortgage,274300,0.0689,360,604,33985,0.345,Subprime,Current,3,0,0.1514,2020,2020Q4,0,0,0.6179,Critical
LN000234,2020-06-05,WA,Mortgage,171615,0.0496,360,703,48860,0.178,Near-Prime,Current,0,0,0.0819,2020,2020Q2,0,0,0.2844,High
LN000235,2022-11-28,TX,Mortgage,194203,0.035,360,783,61328,0.461,Subprime,Current,4,0,0.0264,2022,2022Q4,0,0,0.2496,High
LN000236,2023-09-19,MA,Mortgage,330305,0.0621,360,650,127051,0.197,Subprime,Current,0,0,0.1331,2023,2023Q3,0,0,0.5309,Critical
LN000237,2020-01-19,TX,Mortgage,340276,0.0333,360,774,61688,0.108,Near-Prime,Current,0,0,0.0234,2020,2020Q1,0,0,0.2004,High
LN000238,2023-06-22,PA,Mortgage,151297,0.0494,360,711,36846,0.302,Near-Prime,Current,0,0,0.0877,2023,2023Q2,0,0,0.3025,Critical
LN000239,2020-08-05,FL,Personal,19959,0.0752,48,577,70299,0.267,Deep Subprime,Current,0,0,0.2577,2020,2020Q3,0,0,0.6053,Critical
LN000240,2020-07-22,MO,Student,31863,0.0466,120,696,36041,0.336,Near-Prime,Current,4,0,0.063,2020,2020Q3,0,0,0.4145,Critical
LN000241,2021-12-30,FL,Mortgage,222648,0.0362,360,789,25766,0.328,Near-Prime,Current,4,0,0.0239,2021,2021Q4,0,0,0.24,High
LN000242,2021-04-26,OK,Small Business,174324,0.0314,84,795,55224,0.296,Near-Prime,Current,4,0,0.0248,2021,2021Q2,0,0,0.2362,High
LN000243,2023-09-19,CT,Mortgage,342927,0.1038,360,456,68794,0.201,Deep Subprime,Current,1,0,0.2306,2023,2023Q3,0,0,0.8021,Critical
LN000244,2023-11-06,TX,Mortgage,553256,0.0691,360,624,65932,0.167,Subprime,Current,4,0,0.1611,2023,2023Q4,0,0,0.6079,Critical
LN000245,2023-01-04,VA,Mortgage,372659,0.0343,360,779,61496,0.236,Near-Prime,Current,0,0,0.0224,2023,2023Q1,0,0,0.2074,High
LN000246,2023-02-09,CA,Personal,14076,0.0342,48,790,146214,0.27,Prime,Current,4,0,0.035,2023,2023Q1,0,0,0.2676,High
LN000247,2020-07-08,IL,Auto,51287,0.063,60,693,130047,0.157,Near-Prime,Current,0,0,0.0621,2020,2020Q3,0,0,0.3477,Critical
LN000248,2019-05-28,TN,Auto,16769,0.0433,60,767,39650,0.464,Subprime,Current,0,0,0.0179,2019,2019Q2,0,0,0.28,High
LN000249,2024-01-30,WA,Personal,9210,0.059,48,649,95956,0.263,Subprime,30-59 DPD,48,0,0.1283,2024,2024Q1,0,1,0.5123,Critical
LN000250,2022-10-14,VA,Auto,21317,0.0478,60,677,185528,0.152,Near-Prime,Current,0,0,0.0651,2022,2022Q4,0,0,0.2698,High
LN000251,2019-08-29,FL,Personal,9730,0.0827,48,577,144224,0.135,Deep Subprime,30-59 DPD,49,0,0.2354,2019,2019Q3,0,1,0.5723,Critical
LN000252,2023-06-21,IL,Small Business,41827,0.041,84,762,99109,0.468,Subprime,Current,1,0,0.025,2023,2023Q2,0,0,0.3826,Critical
LN000253,2020-02-25,CA,Mortgage,401758,0.0593,360,677,55994,0.179,Near-Prime,Current,3,0,0.0732,2020,2020Q1,0,0,0.4587,Critical
LN000254,2019-05-10,TN,Mortgage,520964,0.0303,360,788,31185,0.267,Near-Prime,Current,0,0,0.0215,2019,2019Q2,0,0,0.2184,High
LN000255,2024-02-20,GA,Personal,8750,0.0277,48,799,37023,0.182,Near-Prime,Current,3,0,0.015,2024,2024Q1,0,0,0.2452,High
LN000256,2024-05-26,TN,Auto,36469,0.0216,60,846,77976,0.31,Prime,Current,3,0,0.0152,2024,2024Q2,0,0,0.1386,Medium
LN000257,2021-04-21,FL,Mortgage,210802,0.0675,360,634,69370,0.338,Subprime,Charged-Off,368,171326,0.1768,2021,2021Q2,1,1,0.5914,Critical
LN000258,2020-06-11,NY,Mortgage,172743,0.0779,360,625,61965,0.339,Subprime,Current,2,0,0.176,2020,2020Q2,0,0,0.5667,Critical
LN000259,2019-05-29,NY,Auto,20931,0.0311,60,817,94375,0.12,Prime,Current,0,0,0.0145,2019,2019Q2,0,0,0.1623,High
LN000260,2022-11-11,CA,Auto,69185,0.0338,60,791,107469,0.234,Prime,Current,0,0,0.0298,2022,2022Q4,0,0,0.2427,High
LN000261,2019-06-17,NY,Mortgage,523295,0.0102,360,831,107393,0.203,Prime,Current,0,0,0.0147,2019,2019Q2,0,0,0.1656,High
LN000262,2022-04-03,CO,Small Business,96825,0.1072,84,444,86523,0.197,Deep Subprime,30-59 DPD,46,0,0.2269,2022,2022Q2,0,1,0.8388,Critical
LN000263,2019-05-12,UT,Personal,11894,0.0442,48,739,77548,0.174,Near-Prime,Current,4,0,0.0845,2019,2019Q2,0,0,0.2625,High
LN000264,2024-10-27,GA,Auto,20138,0.0286,60,783,46014,0.227,Near-Prime,Current,0,0,0.0199,2024,2024Q4,0,0,0.2253,High
LN000265,2022-08-01,OH,Personal,9539,0.1059,48,459,62485,0.354,Deep Subprime,Current,3,0,0.2866,2022,2022Q3,0,0,0.7799,Critical
LN000266,2022-09-21,CA,Small Business,227211,0.0382,84,795,71667,0.211,Prime,Current,0,0,0.0172,2022,2022Q3,0,0,0.3362,Critical
LN000267,2024-03-11,OK,Mortgage,278970,0.0615,360,700,58297,0.158,Near-Prime,60-89 DPD,76,0,0.0792,2024,2024Q1,0,1,0.3513,Critical
LN000268,2023-02-28,CA,Mortgage,417046,0.0975,360,487,27029,0.25,Deep Subprime,Current,0,0,0.2878,2023,2023Q1,0,0,0.7881,Critical
LN000269,2019-07-05,KS,Auto,22064,0.0584,60,656,70283,0.46,Subprime,90+ DPD,106,0,0.1344,2019,2019Q3,0,1,0.5155,Critical
LN000270,2021-08-27,OH,Student,50581,0.0738,120,625,58171,0.358,Subprime,Current,2,0,0.178,2021,2021Q3,0,0,0.6405,Critical
LN000271,2024-06-24,NY,Mortgage,123879,0.121,360,355,55878,0.175,Deep Subprime,Current,0,0,0.2301,2024,2024Q2,0,0,0.8623,Critical
LN000272,2022-01-26,AR,Credit Card,9961,0.0321,0,797,79764,0.233,Prime,Current,0,0,0.0191,2022,2022Q1,0,0,0.2606,High
LN000273,2023-05-31,CA,Auto,14494,0.0593,60,637,78947,0.518,Subprime,Current,0,0,0.1134,2023,2023Q2,0,0,0.5805,Critical
LN000274,2021-11-11,NJ,Mortgage,419266,0.0665,360,657,108755,0.228,Subprime,Charged-Off,365,291667,0.1713,2021,2021Q4,1,1,0.5234,Critical
LN000275,2022-12-25,NC,Mortgage,178055,0.0259,360,808,80470,0.596,Subprime,Current,0,0,0.0091,2022,2022Q4,0,0,0.2267,High
LN000276,2022-12-30,FL,Mortgage,164170,0.0577,360,693,49415,0.427,Near-Prime,30-59 DPD,40,0,0.0776,2022,2022Q4,0,1,0.3958,Critical
LN000277,2019-04-26,PA,Student,32115,0.0585,120,670,116041,0.154,Near-Prime,Current,0,0,0.0784,2019,2019Q2,0,0,0.4,Critical
LN000278,2019-05-18,WA,Credit Card,13355,0.0449,0,746,126996,0.137,Prime,Current,3,0,0.0285,2019,2019Q2,0,0,0.2455,High
LN000279,2020-05-21,IN,Auto,20414,0.0277,60,807,59248,0.287,Near-Prime,Current,2,0,0.0138,2020,2020Q2,0,0,0.1808,High
LN000280,2023-11-22,CA,Credit Card,12460,0.0837,0,557,111812,0.31,Deep Subprime,30-59 DPD,44,0,0.2811,2023,2023Q4,0,1,0.6254,Critical
LN000281,2024-11-14,MS,Student,53369,0.0574,120,696,64971,0.227,Near-Prime,90+ DPD,113,0,0.083,2024,2024Q4,0,1,0.4294,Critical
LN000282,2020-07-20,TX,Auto,22788,0.0286,60,798,106383,0.35,Prime,Current,0,0,0.0193,2020,2020Q3,0,0,0.1711,High
LN000283,2021-05-10,FL,Personal,8975,0.0514,48,711,116050,0.221,Near-Prime,Current,0,0,0.063,2021,2021Q2,0,0,0.366,Critical
LN000284,2023-03-10,FL,Auto,28176,0.0419,60,776,43631,0.182,Near-Prime,Current,0,0,0.0263,2023,2023Q1,0,0,0.2506,High
LN000285,2023-07-01,CA,Auto,28383,0.0184,60,837,120563,0.156,Prime,Current,0,0,0.0131,2023,2023Q3,0,0,0.1663,High
LN000286,2020-05-20,TX,Mortgage,142106,0.0258,360,807,61244,0.131,Near-Prime,Current,1,0,0.008,2020,2020Q2,0,0,0.1409,Medium
LN000287,2024-03-03,RI,Personal,13042,0.0554,48,666,72760,0.251,Subprime,Charged-Off,363,4591,0.1597,2024,2024Q1,1,1,0.5059,Critical
LN000288,2023-04-24,NY,Mortgage,264662,0.0756,360,582,104399,0.237,Subprime,Current,4,0,0.1694,2023,2023Q2,0,0,0.6339,Critical
LN000289,2022-07-01,CA,Student,23115,0.0182,120,824,52643,0.567,Subprime,Current,0,0,0.0179,2022,2022Q3,0,0,0.2976,High
LN000290,2024-06-21,CA,Student,29400,0.0557,120,684,98326,0.304,Near-Prime,Current,0,0,0.06,2024,2024Q2,0,0,0.4695,Critical
LN000291,2020-10-27,TN,Mortgage,252667,0.0707,360,652,65086,0.245,Subprime,Current,0,0,0.1291,2020,2020Q4,0,0,0.5028,Critical
LN000292,2020-11-19,KY,Mortgage,321005,0.0363,360,776,47708,0.361,Near-Prime,Current,2,0,0.0153,2020,2020Q4,0,0,0.2487,High
LN000293,2022-12-04,FL,Auto,26870,0.0876,60,580,82595,0.567,Subprime,Current,2,0,0.1729,2022,2022Q4,0,0,0.7048,Critical
LN000294,2020-04-28,CA,Auto,29547,0.0663,60,595,112003,0.26,Subprime,Current,3,0,0.1596,2020,2020Q2,0,0,0.627,Critical
LN000295,2019-03-05,FL,Mortgage,195073,0.0238,360,804,63118,0.429,Near-Prime,Current,0,0,0.0137,2019,2019Q1,0,0,0.1907,High
LN000296,2024-09-12,CA,Auto,28480,0.0592,60,625,36068,0.486,Subprime,Current,3,0,0.1173,2024,2024Q3,0,0,0.6243,Critical
LN000297,2019-12-14,CA,Mortgage,298140,0.0723,360,542,50965,0.401,Deep Subprime,Default,177,259945,0.286,2019,2019Q4,1,1,0.6458,Critical
LN000298,2020-12-22,PA,Mortgage,125973,0.0709,360,612,42051,0.224,Subprime,Current,1,0,0.1705,2020,2020Q4,0,0,0.5636,Critical
LN000299,2019-09-26,FL,Mortgage,135688,0.0319,360,767,186757,0.435,Subprime,Current,0,0,0.0189,2019,2019Q3,0,0,0.2552,High
LN000300,2022-02-21,GA,Mortgage,697786,0.0557,360,630,38676,0.436,Subprime,Current,0,0,0.13,2022,2022Q1,0,0,0.685,Critical
LN000301,2020-05-16,FL,Student,18645,0.0452,120,723,19198,0.152,Near-Prime,Current,0,0,0.0623,2020,2020Q2,0,0,0.3967,Critical
LN000302,2019-01-23,MS,Credit Card,5234,0.0345,0,782,49392,0.227,Near-Prime,Current,1,0,0.0218,2019,2019Q1,0,0,0.2189,High
LN000303,2020-01-25,IA,Auto,28237,0.0273,60,823,65721,0.255,Near-Prime,Current,1,0,0.0055,2020,2020Q1,0,0,0.1669,High
LN000304,2023-10-28,MI,Auto,30411,0.0607,60,654,60867,0.342,Subprime,Current,3,0,0.1353,2023,2023Q4,0,0,0.5248,Critical
LN000305,2024-07-05,NY,Mortgage,213196,0.0425,360,757,65508,0.279,Near-Prime,Current,1,0,0.0334,2024,2024Q3,0,0,0.2391,High
LN000306,2024-07-09,IL,Auto,22755,0.0615,60,632,31575,0.106,Subprime,Default,176,17952,0.1161,2024,2024Q3,1,1,0.5851,Critical
LN000307,2023-10-07,PA,Mortgage,407287,0.0279,360,789,61748,0.362,Near-Prime,Current,0,0,0.0206,2023,2023Q4,0,0,0.2063,High
LN000308,2024-01-07,IN,Auto,22072,0.0534,60,722,36487,0.242,Near-Prime,Current,0,0,0.0719,2024,2024Q1,0,0,0.3383,Critical
LN000309,2022-01-24,OH,Small Business,121575,0.1273,84,382,94149,0.298,Deep Subprime,90+ DPD,112,0,0.279,2022,2022Q1,0,1,0.8793,Critical
LN000310,2024-04-15,KY,Mortgage,424571,0.0334,360,755,33805,0.219,Near-Prime,Current,0,0,0.0328,2024,2024Q2,0,0,0.2997,High
LN000311,2021-08-10,KS,Personal,9174,0.0692,48,623,57345,0.309,Subprime,Current,0,0,0.1185,2021,2021Q3,0,0,0.6451,Critical
LN000312,2024-05-23,NY,Mortgage,199315,0.0687,360,599,40244,0.134,Subprime,90+ DPD,110,0,0.1707,2024,2024Q2,0,1,0.6126,Critical
LN000313,2021-10-31,MI,Mortgage,252964,0.041,360,727,96396,0.273,Near-Prime,Current,0,0,0.0471,2021,2021Q4,0,0,0.2813,High
LN000314,2024-11-25,CA,Mortgage,385334,0.0383,360,769,47329,0.08,Near-Prime,Current,0,0,0.0236,2024,2024Q4,0,0,0.2913,High
LN000315,2019-08-30,TX,Mortgage,203095,0.065,360,644,35414,0.454,Subprime,Default,183,161703,0.1255,2019,2019Q3,1,1,0.5145,Critical
LN000316,2019-04-21,PA,Mortgage,443499,0.0729,360,590,101442,0.486,Subprime,Current,3,0,0.145,2019,2019Q2,0,0,0.6409,Critical
LN000317,2024-01-08,FL,Mortgage,290493,0.1245,360,348,22103,0.322,Deep Subprime,60-89 DPD,75,0,0.2705,2024,2024Q1,0,1,0.9117,Critical
LN000318,2023-01-30,OK,Auto,21746,0.0447,60,707,84633,0.368,Near-Prime,Current,3,0,0.071,2023,2023Q1,0,0,0.2903,High
LN000319,2019-04-28,TX,Mortgage,164642,0.0567,360,703,70858,0.324,Near-Prime,Current,0,0,0.0746,2019,2019Q2,0,0,0.2938,High
LN000320,2023-05-15,OH,Personal,30710,0.0674,48,624,211345,0.604,Subprime,Current,3,0,0.1639,2023,2023Q2,0,0,0.5517,Critical
LN000321,2021-07-28,NJ,Small Business,68229,0.1253,84,331,82895,0.438,Deep Subprime,90+ DPD,114,0,0.251,2021,2021Q3,0,1,0.9119,Critical
LN000322,2023-10-28,MA,Auto,15007,0.0454,60,729,76903,0.527,Subprime,Current,2,0,0.0471,2023,2023Q4,0,0,0.378,Critical
LN000323,2019-10-30,IL,Mortgage,199009,0.0349,360,772,39113,0.295,Near-Prime,Current,3,0,0.0318,2019,2019Q4,0,0,0.2375,High
LN000324,2020-06-30,OR,Mortgage,190380,0.0391,360,741,53652,0.489,Subprime,Current,0,0,0.0277,2020,2020Q2,0,0,0.3207,Critical
LN000325,2022-08-14,MI,Student,45999,0.0239,120,811,68259,0.264,Near-Prime,Current,4,0,0.0061,2022,2022Q3,0,0,0.2148,High
LN000326,2020-06-24,PA,Auto,40033,0.0951,60,472,121910,0.102,Deep Subprime,Current,0,0,0.229,2020,2020Q2,0,0,0.6665,Critical
LN000327,2019-05-13,CA,Auto,28556,0.0174,60,836,40760,0.475,Subprime,Current,4,0,0.005,2019,2019Q2,0,0,0.2188,High
LN000328,2024-08-12,OH,Mortgage,280245,0.0516,360,702,23881,0.167,Near-Prime,Current,2,0,0.0856,2024,2024Q3,0,0,0.3503,Critical
LN000329,2022-03-26,MN,Auto,30090,0.0272,60,808,62078,0.315,Near-Prime,Current,0,0,0.0172,2022,2022Q1,0,0,0.1744,High
LN000330,2022-04-20,VA,Mortgage,306732,0.0736,360,645,26992,0.465,Subprime,Current,1,0,0.1578,2022,2022Q2,0,0,0.5583,Critical
LN000331,2020-01-27,SC,Small Business,27790,0.0565,84,693,89746,0.279,Near-Prime,Current,0,0,0.0779,2020,2020Q1,0,0,0.3666,Critical
LN000332,2021-10-31,GA,Small Business,221971,0.0529,84,701,127797,0.225,Near-Prime,Current,2,0,0.076,2021,2021Q4,0,0,0.4265,Critical
LN000333,2019-10-04,TX,Mortgage,322008,0.0468,360,716,100249,0.198,Near-Prime,Current,4,0,0.0818,2019,2019Q4,0,0,0.271,High
LN000334,2022-09-21,CA,Auto,16310,0.0284,60,803,46548,0.356,Near-Prime,Current,4,0,0.0096,2022,2022Q3,0,0,0.208,High
LN000335,2021-09-25,NY,Mortgage,341999,0.0241,360,796,134618,0.433,Subprime,Current,4,0,0.0339,2021,2021Q3,0,0,0.225,High
LN000336,2024-11-12,MA,Auto,16811,0.0176,60,833,40784,0.183,Near-Prime,Current,2,0,0.0134,2024,2024Q4,0,0,0.1517,High
LN000337,2023-01-28,CO,Small Business,210011,0.0351,84,753,36632,0.28,Near-Prime,Current,0,0,0.0275,2023,2023Q1,0,0,0.3705,Critical
LN000338,2021-05-12,NY,Auto,22890,0.0473,60,683,122368,0.313,Near-Prime,Current,0,0,0.051,2021,2021Q2,0,0,0.3084,Critical
LN000339,2022-11-29,GA,Mortgage,167676,0.0865,360,534,50123,0.432,Deep Subprime,Current,0,0,0.2189,2022,2022Q4,0,0,0.6585,Critical
LN000340,2019-11-09,PA,Mortgage,121947,0.0142,360,839,64830,0.227,Near-Prime,Current,0,0,0.0138,2019,2019Q4,0,0,0.1108,Medium
LN000341,2020-09-11,IL,Student,36672,0.0338,120,792,99440,0.267,Prime,Current,2,0,0.0308,2020,2020Q3,0,0,0.2794,High
LN000342,2024-09-21,FL,Personal,18656,0.0371,48,765,34553,0.373,Near-Prime,Current,0,0,0.0165,2024,2024Q3,0,0,0.3148,Critical
LN000343,2019-03-23,TX,Auto,21902,0.0584,60,706,45835,0.154,Near-Prime,Current,0,0,0.071,2019,2019Q1,0,0,0.2975,High
LN000344,2022-06-11,TX,Mortgage,573106,0.0472,360,728,44629,0.212,Near-Prime,Current,0,0,0.0575,2022,2022Q2,0,0,0.3277,Critical
LN000345,2019-09-06,CA,Mortgage,510552,0.0247,360,801,53287,0.378,Near-Prime,Current,1,0,0.0064,2019,2019Q3,0,0,0.2446,High
LN000346,2024-12-18,TX,Credit Card,10095,0.0615,0,622,41972,0.369,Subprime,30-59 DPD,49,0,0.1272,2024,2024Q4,0,1,0.5758,Critical
LN000347,2024-01-04,CA,Auto,13353,0.0709,60,645,72110,0.495,Subprime,90+ DPD,113,0,0.1639,2024,2024Q1,0,1,0.5928,Critical
LN000348,2023-07-20,VA,Auto,30087,0.0721,60,583,71655,0.171,Subprime,Current,0,0,0.1452,2023,2023Q3,0,0,0.6018,Critical
LN000349,2024-07-21,NY,Auto,22255,0.0393,60,743,59910,0.136,Near-Prime,Current,4,0,0.0235,2024,2024Q3,0,0,0.2437,High
LN000350,2022-02-15,NH,Student,38197,0.1066,120,432,67132,0.088,Deep Subprime,Default,178,32029,0.2602,2022,2022Q1,1,1,0.8235,Critical
